minimum_clique_size,reciprocity_threshold,pair_id,subject,orcid,tier_type,clique_member
5,0.25,23542,1,0000-0002-3313-7295,Case,True
5,0.25,23553,1,0000-0002-3323-508X,Case,True
5,0.25,23573,1,0000-0002-3334-8244,Case,True
5,0.25,23574,1,0000-0002-3335-525X,Case,True
5,0.25,23575,1,0000-0002-3336-4025,Case,True
5,0.25,23583,1,0000-0002-3343-6973,Case,True
5,0.25,23589,1,0000-0002-3347-5278,Case,True
5,0.25,23593,1,0000-0002-3351-1515,Case,True
5,0.25,23602,1,0000-0002-3353-8232,Case,True
5,0.25,23619,1,0000-0002-3371-497X,Case,True
5,0.25,23623,1,0000-0002-3372-2670,Case,True
5,0.25,23628,1,0000-0002-3375-9879,Case,True
5,0.25,23630,1,0000-0002-3379-0411,Case,True
5,0.25,23631,1,0000-0002-3379-5853,Case,True
5,0.25,23637,1,0000-0002-3385-9247,Case,True
5,0.25,23638,1,0000-0002-3386-0942,Case,True
5,0.25,23639,1,0000-0002-3387-4455,Case,True
5,0.25,23654,1,0000-0002-3396-5461,Case,True
5,0.25,23658,1,0000-0002-3402-5594,Case,True
5,0.25,23659,1,0000-0002-3403-4925,Case,True
5,0.25,23664,1,0000-0002-3407-1902,Case,True
5,0.25,23672,1,0000-0002-3411-196X,Case,True
5,0.25,23688,1,0000-0002-3421-0212,Case,True
5,0.25,23694,1,0000-0002-3427-5411,Case,True
5,0.25,23695,1,0000-0002-3427-6617,Case,True
5,0.25,23696,1,0000-0002-3428-1459,Case,True
5,0.25,23701,1,0000-0002-3435-4590,Case,True
5,0.25,23704,1,0000-0002-3437-5877,Case,True
5,0.25,23725,1,0000-0002-3452-4721,Case,True
5,0.25,23734,1,0000-0002-3457-4788,Case,True
5,0.25,23744,1,0000-0002-3463-9799,Case,True
5,0.25,23748,1,0000-0002-3465-6302,Case,True
5,0.25,23760,1,0000-0002-3473-2897,Case,True
5,0.25,23766,1,0000-0002-3475-9934,Case,True
5,0.25,23784,1,0000-0002-3486-8188,Case,True
5,0.25,23786,1,0000-0002-3487-0325,Case,True
5,0.25,23801,1,0000-0002-3496-3740,Case,True
5,0.25,23821,1,0000-0002-3515-3264,Case,True
5,0.25,23825,1,0000-0002-3516-5492,Case,True
5,0.25,23833,1,0000-0002-3524-7201,Case,True
5,0.25,23844,1,0000-0002-3531-3846,Case,True
5,0.25,23847,1,0000-0002-3533-5615,Case,True
5,0.25,23857,1,0000-0002-3541-8891,Case,True
5,0.25,23863,1,0000-0002-3544-5347,Case,True
5,0.25,23874,1,0000-0002-3550-9881,Case,True
5,0.25,23885,1,0000-0002-3561-1499,Case,True
5,0.25,23897,1,0000-0002-3571-6899,Case,True
5,0.25,23902,1,0000-0002-3577-604X,Case,True
5,0.25,23905,1,0000-0002-3579-1733,Case,True
5,0.25,23921,1,0000-0002-3593-7034,Case,True
5,0.25,23931,1,0000-0002-3606-5805,Case,True
5,0.25,23937,1,0000-0002-3609-776X,Case,True
5,0.25,23947,1,0000-0002-3615-3688,Case,True
5,0.25,23948,1,0000-0002-3616-2445,Case,True
5,0.25,23951,1,0000-0002-3617-2555,Case,True
5,0.25,23956,1,0000-0002-3620-2494,Case,True
5,0.25,23958,1,0000-0002-3624-4774,Case,True
5,0.25,23965,1,0000-0002-3627-7971,Case,True
5,0.25,23971,1,0000-0002-3630-9427,Case,True
5,0.25,23989,1,0000-0002-3645-2071,Case,True
5,0.25,23996,1,0000-0002-3651-851X,Case,True
5,0.25,24007,1,0000-0002-3660-7803,Case,True
5,0.25,24013,1,0000-0002-3663-1934,Case,True
5,0.25,24015,1,0000-0002-3663-3577,Case,True
5,0.25,24031,1,0000-0002-3672-5738,Case,True
5,0.25,24039,1,0000-0002-3681-4685,Case,True
5,0.25,24055,1,0000-0002-3689-2683,Case,True
5,0.25,24057,1,0000-0002-3690-1316,Case,True
5,0.25,24073,1,0000-0002-3699-2289,Case,True
5,0.25,24074,1,0000-0002-3700-1125,Case,True
5,0.25,24075,1,0000-0002-3700-8255,Case,True
5,0.25,24086,1,0000-0002-3713-5350,Case,True
5,0.25,24090,1,0000-0002-3718-9957,Case,True
5,0.25,24094,1,0000-0002-3720-8046,Case,True
5,0.25,24100,1,0000-0002-3725-7737,Case,True
5,0.25,24102,1,0000-0002-3726-3256,Case,True
5,0.25,24104,1,0000-0002-3726-8911,Case,True
5,0.25,24113,1,0000-0002-3730-1005,Case,True
5,0.25,24118,1,0000-0002-3735-019X,Case,True
5,0.25,24121,1,0000-0002-3736-2895,Case,True
5,0.25,24128,1,0000-0002-3743-393X,Case,True
5,0.25,24131,1,0000-0002-3745-0924,Case,True
5,0.25,24133,1,0000-0002-3747-6067,Case,True
5,0.25,24139,1,0000-0002-3750-7054,Case,True
5,0.25,24141,1,0000-0002-3755-6470,Case,True
5,0.25,24152,1,0000-0002-3761-9857,Case,True
5,0.25,24154,1,0000-0002-3769-8014,Case,True
5,0.25,24164,1,0000-0002-3782-7445,Case,True
5,0.25,24165,1,0000-0002-3783-7918,Case,True
5,0.25,24173,1,0000-0002-3788-8029,Case,True
5,0.25,24176,1,0000-0002-3790-288X,Case,True
5,0.25,24188,1,0000-0002-3798-8898,Case,True
5,0.25,24198,1,0000-0002-3805-8430,Case,True
5,0.25,24199,1,0000-0002-3806-3985,Case,True
5,0.25,24220,1,0000-0002-3820-7651,Case,True
5,0.25,24222,1,0000-0002-3821-689X,Case,True
5,0.25,24225,1,0000-0002-3822-8786,Case,True
5,0.25,24226,1,0000-0002-3825-3906,Case,True
5,0.25,24235,1,0000-0002-3829-7132,Case,True
5,0.25,24243,1,0000-0002-3835-6622,Case,True
5,0.25,24245,1,0000-0002-3837-1179,Case,True
5,0.25,24263,1,0000-0002-3844-0082,Case,True
5,0.25,24276,1,0000-0002-3852-9634,Case,True
5,0.25,24277,1,0000-0002-3853-4345,Case,True
5,0.25,24280,1,0000-0002-3855-1655,Case,True
5,0.25,24286,1,0000-0002-3859-5543,Case,True
5,0.25,24293,1,0000-0002-3864-7403,Case,True
5,0.25,24294,1,0000-0002-3865-8276,Case,True
5,0.25,24299,1,0000-0002-3867-8330,Case,True
5,0.25,24300,1,0000-0002-3868-0510,Case,True
5,0.25,24303,1,0000-0002-3869-9043,Case,True
5,0.25,24304,1,0000-0002-3870-6522,Case,True
5,0.25,24311,1,0000-0002-3876-014X,Case,True
5,0.25,24313,1,0000-0002-3876-5960,Case,True
5,0.25,24314,1,0000-0002-3876-6517,Case,True
5,0.25,24316,1,0000-0002-3877-2474,Case,True
5,0.25,24342,1,0000-0002-3896-3756,Case,True
5,0.25,24344,1,0000-0002-3898-2017,Case,True
5,0.25,24347,1,0000-0002-3903-0552,Case,True
5,0.25,24349,1,0000-0002-3903-5417,Case,True
5,0.25,24350,1,0000-0002-3904-2393,Case,True
5,0.25,24356,1,0000-0002-3907-3456,Case,True
5,0.25,24362,1,0000-0002-3913-3818,Case,True
5,0.25,24364,1,0000-0002-3915-3616,Case,True
5,0.25,24369,1,0000-0002-3917-154X,Case,True
5,0.25,24373,1,0000-0002-3919-7045,Case,True
5,0.25,24374,1,0000-0002-3919-8435,Case,True
5,0.25,24376,1,0000-0002-3920-5914,Case,True
5,0.25,24378,1,0000-0002-3920-9421,Case,True
5,0.25,24402,1,0000-0002-3937-5796,Case,True
5,0.25,24404,1,0000-0002-3940-8615,Case,True
5,0.25,24406,1,0000-0002-3941-3609,Case,True
5,0.25,24407,1,0000-0002-3941-5540,Case,True
5,0.25,24417,1,0000-0002-3949-1826,Case,True
5,0.25,24418,1,0000-0002-3949-2714,Case,True
5,0.25,24449,1,0000-0002-3967-9183,Case,True
5,0.25,24453,1,0000-0002-3970-9338,Case,True
5,0.25,24460,1,0000-0002-3973-8833,Case,True
5,0.25,24467,1,0000-0002-3977-819X,Case,True
5,0.25,24503,1,0000-0002-3995-0324,Case,True
5,0.25,24508,1,0000-0002-3997-3390,Case,True
5,0.25,24510,1,0000-0002-3997-8204,Case,True
5,0.25,24512,1,0000-0002-3998-6781,Case,True
5,0.25,24514,1,0000-0002-4001-5317,Case,True
5,0.25,24533,1,0000-0002-4009-9733,Case,True
5,0.25,24547,1,0000-0002-4017-1125,Case,True
5,0.25,24560,1,0000-0002-4024-585X,Case,True
5,0.25,24563,1,0000-0002-4026-8082,Case,True
5,0.25,24565,1,0000-0002-4027-4159,Case,True
5,0.25,24571,1,0000-0002-4031-2557,Case,True
5,0.25,24574,1,0000-0002-4032-5841,Case,True
5,0.25,24589,1,0000-0002-4042-9421,Case,True
5,0.25,24595,1,0000-0002-4046-4008,Case,True
5,0.25,24611,1,0000-0002-4056-7293,Case,True
5,0.25,24616,1,0000-0002-4060-5966,Case,True
5,0.25,24618,1,0000-0002-4060-850X,Case,True
5,0.25,24619,1,0000-0002-4060-9713,Case,True
5,0.25,24634,1,0000-0002-4073-0679,Case,True
5,0.25,24647,1,0000-0002-4082-2899,Case,True
5,0.25,24654,1,0000-0002-4085-3118,Case,True
5,0.25,24658,1,0000-0002-4087-2212,Case,True
5,0.25,24661,1,0000-0002-4088-4619,Case,True
5,0.25,24667,1,0000-0002-4092-6305,Case,True
5,0.25,24675,1,0000-0002-4099-8202,Case,True
5,0.25,24677,1,0000-0002-4102-0935,Case,True
5,0.25,24678,1,0000-0002-4102-9083,Case,True
5,0.25,24691,1,0000-0002-4113-5206,Case,True
5,0.25,24716,1,0000-0002-4127-3457,Case,True
5,0.25,24726,1,0000-0002-4134-047X,Case,True
5,0.25,24732,1,0000-0002-4136-3495,Case,True
5,0.25,24748,1,0000-0002-4142-0998,Case,True
5,0.25,24753,1,0000-0002-4143-5831,Case,True
5,0.25,24755,1,0000-0002-4146-689X,Case,True
5,0.25,24761,1,0000-0002-4149-118X,Case,True
5,0.25,24767,1,0000-0002-4156-5062,Case,True
5,0.25,24775,1,0000-0002-4162-2928,Case,True
5,0.25,24779,1,0000-0002-4165-3935,Case,True
5,0.25,24785,1,0000-0002-4170-8959,Case,True
5,0.25,24791,1,0000-0002-4174-7114,Case,True
5,0.25,24792,1,0000-0002-4175-2941,Case,True
5,0.25,24799,1,0000-0002-4180-5353,Case,True
5,0.25,24815,1,0000-0002-4192-1880,Case,True
5,0.25,24846,1,0000-0002-4218-4456,Case,True
5,0.25,24858,1,0000-0002-4224-6493,Case,True
5,0.25,24885,1,0000-0002-4241-3220,Case,True
5,0.25,24887,1,0000-0002-4242-2629,Case,True
5,0.25,24890,1,0000-0002-4243-8727,Case,True
5,0.25,24900,1,0000-0002-4252-1854,Case,True
5,0.25,24905,1,0000-0002-4254-7309,Case,True
5,0.25,24906,1,0000-0002-4257-0410,Case,True
5,0.25,24912,1,0000-0002-4259-3807,Case,True
5,0.25,24913,1,0000-0002-4260-9661,Case,True
5,0.25,24914,1,0000-0002-4262-4060,Case,True
5,0.25,24927,1,0000-0002-4271-543X,Case,True
5,0.25,24929,1,0000-0002-4272-8433,Case,True
5,0.25,24947,1,0000-0002-4286-2827,Case,True
5,0.25,24955,1,0000-0002-4290-3182,Case,True
5,0.25,24966,1,0000-0002-4296-3345,Case,True
5,0.25,24976,1,0000-0002-4304-0139,Case,True
5,0.25,24983,1,0000-0002-4307-6246,Case,True
5,0.25,24988,1,0000-0002-4312-9686,Case,True
5,0.25,24991,1,0000-0002-4315-5120,Case,True
5,0.25,24994,1,0000-0002-4317-6247,Case,True
5,0.25,25023,1,0000-0002-4336-8986,Case,True
5,0.25,25030,1,0000-0002-4341-249X,Case,True
5,0.25,25053,1,0000-0002-4363-1158,Case,True
5,0.25,25064,1,0000-0002-4370-6578,Case,True
5,0.25,25069,1,0000-0002-4374-4435,Case,True
5,0.25,25083,1,0000-0002-4384-2860,Case,True
5,0.25,25089,1,0000-0002-4388-1384,Case,True
5,0.25,25097,1,0000-0002-4391-9776,Case,True
5,0.25,25098,1,0000-0002-4392-4225,Case,True
5,0.25,25110,1,0000-0002-4397-2462,Case,True
5,0.25,25118,1,0000-0002-4405-2975,Case,True
5,0.25,25121,1,0000-0002-4405-7688,Case,True
5,0.25,25126,1,0000-0002-4408-503X,Case,True
5,0.25,25133,1,0000-0002-4413-9878,Case,True
5,0.25,25139,1,0000-0002-4417-4788,Case,True
5,0.25,25153,1,0000-0002-4425-1819,Case,True
5,0.25,25163,1,0000-0002-4431-6897,Case,True
5,0.25,25172,1,0000-0002-4435-2273,Case,True
5,0.25,25178,1,0000-0002-4437-320X,Case,True
5,0.25,25187,1,0000-0002-4440-9516,Case,True
5,0.25,25189,1,0000-0002-4443-4287,Case,True
5,0.25,25194,1,0000-0002-4447-5863,Case,True
5,0.25,25202,1,0000-0002-4458-4605,Case,True
5,0.25,25205,1,0000-0002-4460-7627,Case,True
5,0.25,25208,1,0000-0002-4461-8465,Case,True
5,0.25,25212,1,0000-0002-4462-4179,Case,True
5,0.25,25216,1,0000-0002-4466-2511,Case,True
5,0.25,25220,1,0000-0002-4469-5903,Case,True
5,0.25,25254,1,0000-0002-4496-2709,Case,True
5,0.25,25255,1,0000-0002-4496-6128,Case,True
5,0.25,25267,1,0000-0002-4505-8287,Case,True
5,0.25,25281,1,0000-0002-4517-1351,Case,True
5,0.25,25287,1,0000-0002-4519-6436,Case,True
5,0.25,25296,1,0000-0002-4524-0839,Case,True
5,0.25,25301,1,0000-0002-4529-1388,Case,True
5,0.25,25308,1,0000-0002-4535-9549,Case,True
5,0.25,25319,1,0000-0002-4540-6341,Case,True
5,0.25,25328,1,0000-0002-4545-9339,Case,True
5,0.25,25332,1,0000-0002-4549-0643,Case,True
5,0.25,25340,1,0000-0002-4554-2116,Case,True
5,0.25,25344,1,0000-0002-4556-5449,Case,True
5,0.25,25351,1,0000-0002-4558-560X,Case,True
5,0.25,25355,1,0000-0002-4562-1199,Case,True
5,0.25,25357,1,0000-0002-4562-7515,Case,True
5,0.25,25359,1,0000-0002-4563-5224,Case,True
5,0.25,25362,1,0000-0002-4566-1190,Case,True
5,0.25,25366,1,0000-0002-4569-657X,Case,True
5,0.25,25367,1,0000-0002-4569-9906,Case,True
5,0.25,25374,1,0000-0002-4574-3874,Case,True
5,0.25,25376,1,0000-0002-4576-2004,Case,True
5,0.25,25380,1,0000-0002-4579-425X,Case,True
5,0.25,25387,1,0000-0002-4586-6591,Case,True
5,0.25,25389,1,0000-0002-4587-4153,Case,True
5,0.25,25398,1,0000-0002-4591-9534,Case,True
5,0.25,25411,1,0000-0002-4604-2842,Case,True
5,0.25,25429,1,0000-0002-4619-2744,Case,True
5,0.25,25438,1,0000-0002-4628-5086,Case,True
5,0.25,25445,1,0000-0002-4631-1176,Case,True
5,0.25,25447,1,0000-0002-4632-5447,Case,True
5,0.25,25449,1,0000-0002-4633-2364,Case,True
5,0.25,25450,1,0000-0002-4633-8301,Case,True
5,0.25,25453,1,0000-0002-4637-2219,Case,True
5,0.25,25458,1,0000-0002-4640-1112,Case,True
5,0.25,25460,1,0000-0002-4641-9873,Case,True
5,0.25,25469,1,0000-0002-4649-4937,Case,True
5,0.25,25470,1,0000-0002-4649-5892,Case,True
5,0.25,25473,1,0000-0002-4651-2859,Case,True
5,0.25,25476,1,0000-0002-4653-2446,Case,True
5,0.25,25490,1,0000-0002-4664-5723,Case,True
5,0.25,25492,1,0000-0002-4665-8292,Case,True
5,0.25,25493,1,0000-0002-4665-9025,Case,True
5,0.25,25494,1,0000-0002-4667-1964,Case,True
5,0.25,25499,1,0000-0002-4668-217X,Case,True
5,0.25,25503,1,0000-0002-4669-9510,Case,True
5,0.25,25506,1,0000-0002-4672-7681,Case,True
5,0.25,25517,1,0000-0002-4678-4328,Case,True
5,0.25,25520,1,0000-0002-4680-8991,Case,True
5,0.25,25522,1,0000-0002-4682-1811,Case,True
5,0.25,25530,1,0000-0002-4690-8095,Case,True
5,0.25,25536,1,0000-0002-4698-1057,Case,True
5,0.25,25539,1,0000-0002-4699-1730,Case,True
5,0.25,25542,1,0000-0002-4702-403X,Case,True
5,0.25,25544,1,0000-0002-4705-7990,Case,True
5,0.25,25551,1,0000-0002-4709-1726,Case,True
5,0.25,25559,1,0000-0002-4712-2414,Case,True
5,0.25,25564,1,0000-0002-4714-3688,Case,True
5,0.25,25569,1,0000-0002-4719-8195,Case,True
5,0.25,25597,1,0000-0002-4738-9389,Case,True
5,0.25,25617,1,0000-0002-4754-1838,Case,True
5,0.25,25623,1,0000-0002-4756-6488,Case,True
5,0.25,25631,1,0000-0002-4764-9865,Case,True
5,0.25,25634,1,0000-0002-4766-116X,Case,True
5,0.25,25639,1,0000-0002-4767-9108,Case,True
5,0.25,25652,1,0000-0002-4779-2370,Case,True
5,0.25,25688,1,0000-0002-4811-0845,Case,True
5,0.25,25694,1,0000-0002-4814-2935,Case,True
5,0.25,25698,1,0000-0002-4817-3360,Case,True
5,0.25,25706,1,0000-0002-4822-0956,Case,True
5,0.25,25709,1,0000-0002-4823-6042,Case,True
5,0.25,25720,1,0000-0002-4830-5220,Case,True
5,0.25,25725,1,0000-0002-4833-7134,Case,True
5,0.25,25744,1,0000-0002-4852-5442,Case,True
5,0.25,25759,1,0000-0002-4865-6004,Case,True
5,0.25,25771,1,0000-0002-4871-3283,Case,True
5,0.25,25772,1,0000-0002-4871-397X,Case,True
5,0.25,25784,1,0000-0002-4882-8283,Case,True
5,0.25,25785,1,0000-0002-4883-0543,Case,True
5,0.25,25787,1,0000-0002-4883-2389,Case,True
5,0.25,25796,1,0000-0002-4885-334X,Case,True
5,0.25,25798,1,0000-0002-4887-4888,Case,True
5,0.25,25816,1,0000-0002-4898-7938,Case,True
5,0.25,25820,1,0000-0002-4899-904X,Case,True
5,0.25,25822,1,0000-0002-4900-6193,Case,True
5,0.25,25834,1,0000-0002-4906-7148,Case,True
5,0.25,25836,1,0000-0002-4906-9901,Case,True
5,0.25,25869,1,0000-0002-4933-6125,Case,True
5,0.25,25879,1,0000-0002-4941-3186,Case,True
5,0.25,25880,1,0000-0002-4941-8876,Case,True
5,0.25,25887,1,0000-0002-4948-9877,Case,True
5,0.25,25897,1,0000-0002-4954-7416,Case,True
5,0.25,25901,1,0000-0002-4957-4780,Case,True
5,0.25,25917,1,0000-0002-4968-5296,Case,True
5,0.25,25919,1,0000-0002-4973-510X,Case,True
5,0.25,25924,1,0000-0002-4980-3248,Case,True
5,0.25,25934,1,0000-0002-4983-1150,Case,True
5,0.25,25986,1,0000-0002-5025-7184,Case,True
5,0.25,25989,1,0000-0002-5027-0565,Case,True
5,0.25,25993,1,0000-0002-5028-3040,Case,True
5,0.25,26000,1,0000-0002-5034-8625,Case,True
5,0.25,26012,1,0000-0002-5042-4886,Case,True
5,0.25,26013,1,0000-0002-5043-7193,Case,True
5,0.25,26018,1,0000-0002-5045-7661,Case,True
5,0.25,26019,1,0000-0002-5046-0377,Case,True
5,0.25,26031,1,0000-0002-5053-0312,Case,True
5,0.25,26043,1,0000-0002-5060-7041,Case,True
5,0.25,26050,1,0000-0002-5065-3152,Case,True
5,0.25,26057,1,0000-0002-5070-0908,Case,True
5,0.25,26062,1,0000-0002-5071-703X,Case,True
5,0.25,26074,1,0000-0002-5077-2186,Case,True
5,0.25,26081,1,0000-0002-5080-0247,Case,True
5,0.25,26083,1,0000-0002-5082-5962,Case,True
5,0.25,26089,1,0000-0002-5085-4587,Case,True
5,0.25,26091,1,0000-0002-5087-2283,Case,True
5,0.25,26093,1,0000-0002-5087-6946,Case,True
5,0.25,26099,1,0000-0002-5090-7001,Case,True
5,0.25,26115,1,0000-0002-5101-1004,Case,True
5,0.25,26117,1,0000-0002-5102-6273,Case,True
5,0.25,26141,1,0000-0002-5116-8458,Case,True
5,0.25,26142,1,0000-0002-5117-1382,Case,True
5,0.25,26147,1,0000-0002-5120-376X,Case,True
5,0.25,26149,1,0000-0002-5121-803X,Case,True
5,0.25,26154,1,0000-0002-5126-4212,Case,True
5,0.25,26160,1,0000-0002-5128-5005,Case,True
5,0.25,26162,1,0000-0002-5129-2977,Case,True
5,0.25,26168,1,0000-0002-5134-3666,Case,True
5,0.25,26178,1,0000-0002-5142-5901,Case,True
5,0.25,26180,1,0000-0002-5144-1039,Case,True
5,0.25,26184,1,0000-0002-5149-4667,Case,True
5,0.25,26190,1,0000-0002-5152-0001,Case,True
5,0.25,26208,1,0000-0002-5165-3808,Case,True
5,0.25,26218,1,0000-0002-5169-6373,Case,True
5,0.25,26219,1,0000-0002-5171-8261,Case,True
5,0.25,26222,1,0000-0002-5175-7738,Case,True
5,0.25,26226,1,0000-0002-5180-6560,Case,True
5,0.25,26231,1,0000-0002-5187-0669,Case,True
5,0.25,26232,1,0000-0002-5187-1047,Case,True
5,0.25,26253,1,0000-0002-5202-7681,Case,True
5,0.25,26259,1,0000-0002-5205-6992,Case,True
5,0.25,26266,1,0000-0002-5210-5248,Case,True
5,0.25,26272,1,0000-0002-5214-7771,Case,True
5,0.25,26279,1,0000-0002-5218-437X,Case,True
5,0.25,26283,1,0000-0002-5220-7412,Case,True
5,0.25,26284,1,0000-0002-5222-1329,Case,True
5,0.25,26302,1,0000-0002-5231-2597,Case,True
5,0.25,26308,1,0000-0002-5237-005X,Case,True
5,0.25,26313,1,0000-0002-5240-6470,Case,True
5,0.25,26326,1,0000-0002-5244-8195,Case,True
5,0.25,26347,1,0000-0002-5262-4953,Case,True
5,0.25,26357,1,0000-0002-5269-5508,Case,True
5,0.25,26364,1,0000-0002-5274-0137,Case,True
5,0.25,26365,1,0000-0002-5275-3261,Case,True
5,0.25,26374,1,0000-0002-5281-3463,Case,True
5,0.25,26378,1,0000-0002-5282-6504,Case,True
5,0.25,26389,1,0000-0002-5287-7889,Case,True
5,0.25,26390,1,0000-0002-5288-0447,Case,True
5,0.25,26403,1,0000-0002-5296-9767,Case,True
5,0.25,26416,1,0000-0002-5308-2025,Case,True
5,0.25,26429,1,0000-0002-5318-6561,Case,True
5,0.25,26431,1,0000-0002-5320-837X,Case,True
5,0.25,26433,1,0000-0002-5321-6070,Case,True
5,0.25,26437,1,0000-0002-5324-3132,Case,True
5,0.25,26438,1,0000-0002-5324-4733,Case,True
5,0.25,26442,1,0000-0002-5326-2624,Case,True
5,0.25,26443,1,0000-0002-5327-2275,Case,True
5,0.25,26452,1,0000-0002-5332-8240,Case,True
5,0.25,26456,1,0000-0002-5335-7690,Case,True
5,0.25,26459,1,0000-0002-5337-8715,Case,True
5,0.25,26466,1,0000-0002-5342-3918,Case,True
5,0.25,26469,1,0000-0002-5342-8268,Case,True
5,0.25,26477,1,0000-0002-5347-2947,Case,True
5,0.25,26481,1,0000-0002-5348-3195,Case,True
5,0.25,26486,1,0000-0002-5351-3251,Case,True
5,0.25,26487,1,0000-0002-5352-1323,Case,True
5,0.25,26503,1,0000-0002-5366-894X,Case,True
5,0.25,26521,1,0000-0002-5379-8461,Case,True
5,0.25,26543,1,0000-0002-5402-8266,Case,True
5,0.25,26549,1,0000-0002-5405-603X,Case,True
5,0.25,26555,1,0000-0002-5413-902X,Case,True
5,0.25,26564,1,0000-0002-5422-2878,Case,True
5,0.25,26572,1,0000-0002-5428-602X,Case,True
5,0.25,26599,1,0000-0002-5441-8424,Case,True
5,0.25,26602,1,0000-0002-5443-5080,Case,True
5,0.25,26611,1,0000-0002-5446-2126,Case,True
5,0.25,26632,1,0000-0002-5456-0017,Case,True
5,0.25,26633,1,0000-0002-5456-7649,Case,True
5,0.25,26635,1,0000-0002-5456-8692,Case,True
5,0.25,26655,1,0000-0002-5469-7638,Case,True
5,0.25,26657,1,0000-0002-5470-4359,Case,True
5,0.25,26659,1,0000-0002-5473-2034,Case,True
5,0.25,26662,1,0000-0002-5475-0398,Case,True
5,0.25,26663,1,0000-0002-5476-6058,Case,True
5,0.25,26664,1,0000-0002-5477-4920,Case,True
5,0.25,26696,1,0000-0002-5496-0766,Case,True
5,0.25,26721,1,0000-0002-5512-9894,Case,True
5,0.25,26730,1,0000-0002-5518-9301,Case,True
5,0.25,26734,1,0000-0002-5523-5718,Case,True
5,0.25,26735,1,0000-0002-5524-1616,Case,True
5,0.25,26758,1,0000-0002-5541-7335,Case,True
5,0.25,26760,1,0000-0002-5542-9707,Case,True
5,0.25,26791,1,0000-0002-5565-615X,Case,True
5,0.25,26794,1,0000-0002-5572-3076,Case,True
5,0.25,26808,1,0000-0002-5581-2087,Case,True
5,0.25,26813,1,0000-0002-5586-8195,Case,True
5,0.25,26823,1,0000-0002-5591-813X,Case,True
5,0.25,26825,1,0000-0002-5593-085X,Case,True
5,0.25,26836,1,0000-0002-5601-5899,Case,True
5,0.25,26837,1,0000-0002-5601-7165,Case,True
5,0.25,26841,1,0000-0002-5606-4869,Case,True
5,0.25,26848,1,0000-0002-5612-1878,Case,True
5,0.25,26856,1,0000-0002-5617-6705,Case,True
5,0.25,26865,1,0000-0002-5625-3635,Case,True
5,0.25,26868,1,0000-0002-5627-2596,Case,True
5,0.25,26873,1,0000-0002-5631-0353,Case,True
5,0.25,26874,1,0000-0002-5631-5197,Case,True
5,0.25,26875,1,0000-0002-5631-9016,Case,True
5,0.25,26890,1,0000-0002-5646-538X,Case,True
5,0.25,26905,1,0000-0002-5656-4636,Case,True
5,0.25,26907,1,0000-0002-5657-0868,Case,True
5,0.25,26919,1,0000-0002-5667-7833,Case,True
5,0.25,26924,1,0000-0002-5672-9509,Case,True
5,0.25,26927,1,0000-0002-5673-7920,Case,True
5,0.25,26933,1,0000-0002-5677-9311,Case,True
5,0.25,26943,1,0000-0002-5686-4823,Case,True
5,0.25,26948,1,0000-0002-5694-3492,Case,True
5,0.25,26950,1,0000-0002-5696-8032,Case,True
5,0.25,26956,1,0000-0002-5700-557X,Case,True
5,0.25,26958,1,0000-0002-5701-9779,Case,True
5,0.25,26963,1,0000-0002-5706-6997,Case,True
5,0.25,26978,1,0000-0002-5714-3462,Case,True
5,0.25,26980,1,0000-0002-5715-4305,Case,True
5,0.25,26988,1,0000-0002-5719-0787,Case,True
5,0.25,26993,1,0000-0002-5720-2602,Case,True
5,0.25,26995,1,0000-0002-5721-0207,Case,True
5,0.25,26996,1,0000-0002-5721-2544,Case,True
5,0.25,27005,1,0000-0002-5726-5945,Case,True
5,0.25,27014,1,0000-0002-5732-4941,Case,True
5,0.25,27019,1,0000-0002-5736-2235,Case,True
5,0.25,27020,1,0000-0002-5737-3700,Case,True
5,0.25,27021,1,0000-0002-5737-8261,Case,True
5,0.25,27029,1,0000-0002-5741-6408,Case,True
5,0.25,27034,1,0000-0002-5747-2573,Case,True
5,0.25,27035,1,0000-0002-5747-6048,Case,True
5,0.25,27041,1,0000-0002-5750-4459,Case,True
5,0.25,27054,1,0000-0002-5757-3809,Case,True
5,0.25,27065,1,0000-0002-5769-0378,Case,True
5,0.25,27070,1,0000-0002-5771-0973,Case,True
5,0.25,27071,1,0000-0002-5771-4413,Case,True
5,0.25,27076,1,0000-0002-5773-6399,Case,True
5,0.25,27079,1,0000-0002-5776-0225,Case,True
5,0.25,27081,1,0000-0002-5777-1266,Case,True
5,0.25,27084,1,0000-0002-5778-2213,Case,True
5,0.25,27105,1,0000-0002-5793-2322,Case,True
5,0.25,27107,1,0000-0002-5794-2029,Case,True
5,0.25,27117,1,0000-0002-5806-191X,Case,True
5,0.25,27123,1,0000-0002-5810-3200,Case,True
5,0.25,27133,1,0000-0002-5818-9569,Case,True
5,0.25,27139,1,0000-0002-5823-1667,Case,True
5,0.25,27140,1,0000-0002-5823-8367,Case,True
5,0.25,27142,1,0000-0002-5824-4732,Case,True
5,0.25,27166,1,0000-0002-5842-5728,Case,True
5,0.25,27168,1,0000-0002-5842-7344,Case,True
5,0.25,27175,1,0000-0002-5848-9633,Case,True
5,0.25,27199,1,0000-0002-5863-2284,Case,True
5,0.25,27201,1,0000-0002-5864-5683,Case,True
5,0.25,27203,1,0000-0002-5868-579X,Case,True
